Files,labels,Frequency,Audio_length,zcr_mean,sp_cen_mean,sp_rf_mean,mfcc_mean,spec_bw_mean,rmse_mean,chroma_stft_mean,Chromagram,MelSpectrohram,Amplitude_db
Copy of Recording (7).wav,3,22050.0,1.73,0.10949269086423641,2133.6150203716406,4207.875,-19.773795884816344,2209.594872232115,0.027884889394044876,0.44259877072338477,0.26885538617906674,0.550000164373368,-31.022348403930664
Copy of WhatsApp Audio 2.wav,3,22050.0,1.2,0.06197705675235679,1110.8063410805962,1873.181621844952,-5.676452131666141,1334.5645893908218,0.11546073853969574,0.39947354679245717,0.2664734902684756,4.898500746285999,-22.69907569885254
Copy of WhatsApp Audio 2019-07-16 at 16.01.19.wav,3,22050.0,2.92,0.08543807022179394,1535.0388226995885,3045.751953125,-16.108741121933924,1597.116598918828,0.01163573656231165,0.4506989909191943,0.2601750473428506,0.10358741110397351,-38.721134185791016
Copy of WhatsApp Audio 2019-07-16 at 11.47.17.wav,3,22050.0,2.27,0.07166566686662668,1201.0287693679159,2123.876953125,-24.694583172819566,1132.0455234925487,0.009254895150661469,0.3012347623845999,0.27182899241553715,0.04003987196217442,-42.75749969482422
Copy of WhatsApp Audio 2019-07-16 at 11.47.46.wav,3,22050.0,2.77,0.032949953372707494,740.2492050790461,1302.041015625,-17.764645215550683,913.3927324247264,0.012700820341706276,0.29030676747536754,0.2441400094439974,0.0629772199024648,-44.936946868896484
Copy of WhatsApp Audio 2019-07-16 at 16.00.52.wav,3,22050.0,1.62,0.13186073891349442,2375.6596984819794,4720.693359375,-16.453358560484276,2223.5780059087137,0.01571141742169857,0.36190779268854045,0.23798490273126516,0.10618602935171985,-33.82143783569336
Copy of WhatsApp Audio 2019-07-16 at 16.01.20.wav,3,22050.0,2.3,0.06905739322649404,1328.6023012814485,2398.1245561079545,-11.817287381073296,1571.7117046820008,0.0118107870221138,0.5311207064115614,0.28162493319350584,0.061522478089685737,-36.674095153808594
Copy of WhatsApp Audio 2019-07-16 at 11.48.18.wav,3,22050.0,2.27,0.19248150369926015,2150.5881860675663,3197.4609375,-33.167866400703254,1140.2245621872617,0.005729242227971554,0.41510436406178425,0.28103282218794573,0.021279452122255134,-45.00042724609375
Copy of WhatsApp Audio 2019-07-16 at 16.01.40.wav,3,22050.0,1.7,0.08600886799508521,1465.7041218453487,2819.1036739864867,-8.823288915080527,1368.786607924176,0.047519560903310776,0.4036147027577262,0.2827371295899039,0.6803780335349138,-24.694536209106445
Copy of WhatsApp Audio 2019-07-16 at 11.47.35.wav,3,22050.0,2.95,0.023996804522829228,512.0589890909265,933.2456588745117,-15.615520995910122,769.4107438298232,0.014843014068901539,0.3461330265974211,0.2596812352714902,0.12143621708265546,-41.67141342163086
Copy of WhatsApp Audio 2019-07-16 at 16.01.42.wav,3,22050.0,1.44,0.07273300741208011,1495.6814613396352,2788.028840095766,-12.151679622093516,1498.4605036536032,0.059087928384542465,0.33498874735412054,0.27362984597589585,1.0346016732618009,-23.28832244873047
Copy of WhatsApp Audio 2019-07-16 at 16.04.19.wav,3,22050.0,1.52,0.12008126923421673,1767.9240805383636,3341.2353515625,-13.751462761975557,1679.6740156449416,0.059448257088661194,0.509336921281927,0.28079612233963724,2.2057198743461193,-29.881502151489258
Copy of WhatsApp Audio 2019-07-16 at 16.31.45.wav,3,22050.0,1.24,0.07334676680710753,1539.4352470316683,3088.6189778645835,-11.431453546434518,1682.9256275403666,0.056607961654663086,0.3016762264467787,0.27636540530682124,1.0849389776699447,-24.23077964782715
Copy of WhatsApp Audio 2019-07-16 at 16.01.44.wav,3,22050.0,1.24,0.08254259021798864,1560.4246144962704,2872.2900390625,-13.029227399737325,1478.2418250332967,0.06369373202323914,0.31309760578765555,0.2650393655806184,1.262433004718231,-24.022371292114258
Copy of WhatsApp Audio 2019-07-16 at 16.01.52.wav,3,22050.0,2.26,0.08542562166070783,1633.7465663242258,3037.2802734375,-10.242833373808581,1840.0400625561228,0.06886108964681625,0.4725478500604473,0.271719213390919,2.7381330679122975,-23.731151580810547
Copy of WhatsApp Audio 2019-07-16 at 16.32.49.wav,3,22050.0,1.26,0.09979809633689068,1750.8705923696593,3220.1926491477275,-9.032667362308906,1665.8050112102835,0.04890931025147438,0.420698434768557,0.28273771420728744,0.7470163075512297,-22.277095794677734
Copy of WhatsApp Audio 2019-07-16 at 16.32.50.wav,3,22050.0,1.06,0.07022206979336362,1450.0673574851537,2876.7891261888585,-9.22360212934807,1666.0605425877543,0.04393894597887993,0.4932812886746158,0.2825339846776941,0.6698895534518501,-25.299100875854492
Copy of WhatsApp Audio 2019-07-16 at 16.31.19.wav,3,22050.0,1.36,0.08947596940649945,1524.0872728064812,2700.044690148305,-5.3713241567964625,1539.564113354851,0.12795792520046234,0.4129805212941715,0.27425909799828896,6.5313236077233405,-19.856815338134766
Copy of WhatsApp Audio 2019-07-16 at 16.35.25.wav,3,22050.0,2.08,0.0592356548879237,1078.3651843322461,2074.84375,-16.545488811450422,1298.8938799026403,0.011985600925981998,0.519104089914391,0.27253074621608625,0.11266540252104254,-40.647640228271484
Copy of WhatsApp Audio 2019-07-16 at 16.41.21.wav,3,22050.0,1.72,0.056126085693920115,1251.907696387853,2435.2888777449325,-3.442487655573064,1541.7590208154238,0.06702287495136261,0.5105729655708028,0.28687880383623704,1.2814442924803278,-22.59002113342285
Copy of WhatsApp Audio 4.wav,3,22050.0,1.2,0.12711352657004832,2083.6106112558673,3769.5528470552886,-16.888098879365426,1965.8710739181186,0.020745912566781044,0.42149964125402234,0.27388862575431877,0.18224295796882176,-37.60363006591797
Copy of WhatsApp Audio 5.wav,3,22050.0,0.78,0.035416666666666666,617.1836328614844,1198.2594209558824,-14.476412302139382,862.9201494306379,0.03191191703081131,0.4024790662008071,0.27822943883356377,0.3889956177217881,-40.00931167602539
Copy of WhatsApp Ptt 2019-07-15 at 19.06.42.wav,3,22050.0,1.34,0.14111864406779662,1996.7527130236188,3888.599474676724,-15.637668520226988,1866.1960391149985,0.06090857833623886,0.4435134346092226,0.27152710371978167,2.101825950796502,-27.82351303100586
Copy of WhatsApp Ptt 2019-07-15 at 19.07.49.wav,3,22050.0,2.92,0.08285798660221638,1462.9284559747466,2537.6708984375,-12.879520898984335,1595.4807755044558,0.04661330580711365,0.4781361727086234,0.2750719115700748,1.5546849500515934,-29.01028823852539
Copy of WhatsApp Audio 6.wav,3,22050.0,1.23,0.23714539007092197,2685.7708169122334,3823.7687020931603,-33.47299040853159,1147.8331952543685,0.007779596373438835,0.37260490881680747,0.2780024307162243,0.009465234098254153,-44.895267486572266
Copy of WhatsApp Ptt 2019-07-15 at 19.03.29.wav,3,22050.0,1.66,0.12050005471058102,1813.9057259088413,3509.4635009765625,-14.695752316195255,1758.361132487335,0.04316363111138344,0.45425506981318037,0.2721421755974752,1.1974627668389226,-29.34212303161621
Copy of WhatsApp Ptt 2019-07-15 at 19.05.32.wav,3,22050.0,1.52,0.14117541605664943,2064.485348520928,4092.9398970170455,-17.114323238315464,1758.6376830382333,0.053787194192409515,0.438426252675573,0.2670816613654025,1.199722191570812,-29.31005859375
Copy of WhatsApp Ptt 2019-07-15 at 19.04.02.wav,3,22050.0,1.72,0.12854088017107104,1956.1855413405801,3919.9159364442567,-16.607825275016683,1826.7112566726644,0.015045552514493465,0.4884446567620324,0.2745404425401168,0.11119817304588502,-36.19416427612305
Copy of WhatsApp Ptt 2019-07-15 at 19.02.46.wav,3,22050.0,1.7,0.12962765104973556,1956.9376773377098,3690.034443623311,-15.576071852716014,1774.6063617303816,0.03962014243006706,0.4420322150047265,0.26350013135232414,0.8618422639562849,-31.62441635131836
Copy of WhatsApp Ptt 2019-07-15 at 19.08.59.wav,3,22050.0,3.66,0.08605683396151557,1494.3818187327813,2917.1357360067245,-11.876444199687386,1396.5125724533984,0.06391770392656326,0.41416311180374765,0.2695251619679858,2.62756992983454,-22.869001388549805
Copy of WhatsApp Ptt 2019-07-15 at 19.10.04.wav,3,22050.0,1.4,0.092009213898712,1590.5261232369276,2799.4929079149592,-17.004577142783457,1650.6005003783694,0.013346015475690365,0.3861252517723156,0.24667440881667754,0.07415564272905484,-42.637760162353516
Copy of WhatsApp Ptt 2019-07-15 at 19.22.14.wav,3,22050.0,1.62,0.10363289790884117,1293.197997732445,2135.7861328125,-17.00763527568281,1243.9846642709279,0.03273635357618332,0.41427701667440053,0.2770716900005449,0.5875560826721019,-38.03077697753906
Copy of WhatsApp Ptt 2019-07-15 at 19.31.02.wav,3,22050.0,0.96,0.2337484020642962,2715.9298240369576,5016.2109375,-17.10492067679926,2029.8388323024524,0.06219077110290527,0.4994555634188125,0.2746880872339283,1.7829868082817568,-26.55976104736328
Copy of WhatsApp Ptt 2019-07-15 at 19.24.59.wav,3,22050.0,1.98,0.12916169861506008,2000.0349217251473,4136.252895621366,-6.928220174241105,1920.849482106126,0.07418502122163773,0.4876001598648317,0.27367508386742506,3.037813526947203,-22.064123153686523
Copy of WhatsApp Ptt 2019-07-15 at 23.14.35.wav,3,22050.0,4.18,0.058628774885477956,1222.6849383374008,2294.482421875,-11.053372007495511,1317.3514621693405,0.04912212863564491,0.2940983985351815,0.22495113077255988,0.7998829702974054,-30.498531341552734
Copy of WhatsApp Ptt 2019-07-15 at 20.28.49.wav,3,22050.0,1.7,0.060232918425129546,1123.083079295207,2102.8336808488175,-9.734151636643404,1221.2635886594412,0.07202284038066864,0.41654238615978917,0.2635936115284239,2.31230073666495,-28.55799674987793
Copy of WhatsApp Ptt 2019-07-15 at 20.19.25.wav,3,22050.0,1.86,0.06439486403358884,1415.5128279057265,2843.8449435763887,-8.226748252090225,1476.172941680368,0.06272096186876297,0.43486695146523136,0.2775627048634487,1.7860119014555753,-29.046037673950195
Copy of WhatsApp Ptt 2019-07-15 at 21.22.55.wav,3,22050.0,2.24,0.062559529840916,1016.0496465889795,1754.7340629027062,-16.542504339621225,1101.3954822736976,0.028451450169086456,0.4592162843580762,0.2795090570587598,0.5660598692077912,-35.550907135009766
Copy of WhatsApp Ptt 2019-07-15 at 19.34.48.wav,3,22050.0,1.44,0.08623245544866741,1747.4574866046976,3572.080550655242,-13.434766873711652,1825.137058697833,0.051230527460575104,0.42229780651532967,0.2831647573486356,1.13660720662915,-23.159343719482422
Copy of WhatsApp Ptt 2019-07-15 at 19.38.36.wav,3,22050.0,3.74,0.04332686241203591,878.270400263648,1401.3969089673913,-4.9346847118623804,1208.04319485878,0.04867074266076088,0.4590939415489847,0.28133265187391093,0.6711582872115593,-29.28181266784668
Copy of WhatsApp Ptt 2019-07-16 at 3.47.39 PM.wav,3,22050.0,1.37,0.05788152941953378,1464.6105737495636,2838.973388671875,-18.833218033765394,1519.24440358597,0.016532152891159058,0.3929505220371736,0.25445240686665627,0.1375610089444715,-40.29487228393555
Copy of WhatsApp Ptt 2019-07-16 at 3.56.38 PM.wav,3,22050.0,1.72,0.09477546925737215,1594.931089869644,3120.423023120777,-18.068727052443226,1616.1220314467027,0.02969246543943882,0.4799582754456496,0.2718791979967086,0.6441817687935019,-35.040279388427734
Copy of WhatsApp Ptt 2019-07-16 at 3.44.47 PM.wav,3,22050.0,3.56,0.05222368102382379,1178.58727788699,2403.399103338068,-17.127132929103755,1673.397518305586,0.00799975823611021,0.3601192553433113,0.27998503263367636,0.04066596073240811,-42.792999267578125
Copy of WhatsApp Ptt 2019-07-16 at 3.45.48 PM.wav,3,22050.0,3.04,0.08152571471224901,1365.2940363600603,2429.142563215649,-15.888352178780936,1211.9297574010584,0.03986630588769913,0.390471817474843,0.28108750837930907,1.0119367521216514,-29.912755966186523
Copy of WhatsApp Ptt 2019-07-16 at 4.01.49 PM.wav,3,22050.0,1.94,0.11474373976129183,1688.3597166242482,3327.392578125,-24.382806948658487,1921.2828599242694,0.009273707866668701,0.4943892499207595,0.28642598521129436,0.09369595956567069,-45.271827697753906
Copy of WhatsApp Ptt 2019-07-16 at 4.09.41 PM.wav,3,22050.0,1.28,0.07215104517869184,1375.7510973069707,2662.6190185546875,-8.363616117830023,1587.8014169723326,0.04654757305979729,0.3931339216688631,0.2808783101367731,0.7562365419348591,-28.02004623413086
Copy of WhatsApp Ptt 2019-07-16 at 5.14.25 PM.wav,3,22050.0,1.45,0.07478939157566303,1169.5102486185936,2231.25,-4.461399382197102,1268.9019259754566,0.05042634531855583,0.44989379162464443,0.27141472860710764,0.9027231142312346,-29.809907913208008
Copy of WhatsApp Ptt 2019-07-16 at 5.29.52 PM.wav,3,22050.0,2.71,0.08466899537044775,1459.6123980070442,2859.9590594951924,-14.70992856335294,1552.9450295643971,0.029685577377676964,0.41845113851145144,0.28092799805553464,0.6576454913798881,-29.411407470703125
Copy of WhatsApp Ptt 2019-07-16 at 4.09.42 PM.wav,3,22050.0,2.14,0.15704285108188376,1927.6288586346125,3391.595262096774,-18.86576736676385,1670.665967153052,0.028497615829110146,0.41677610283577127,0.26655018144110904,0.5428525621239142,-35.65419006347656
Copy of WhatsApp Ptt 2019-07-16 at 4.26.20 PM.wav,3,22050.0,2.3,0.09483303070971817,1916.1913945099755,4165.152254971591,-15.898237336283024,2084.9470916519967,0.018701035529375076,0.5224345963611472,0.27511364327764,0.38077902597476787,-37.994667053222656
Copy of WhatsApp1 (online-audio-converter.com).wav,3,22050.0,1.2,0.06190133646310529,1110.9276586123783,1873.388671875,-5.656662989664442,1334.3295702643397,0.11592525988817215,0.399470266163771,0.2664734902684756,4.937904210979955,-22.662837982177734
eaeacd0c-7d81-4bee-9dac-e606eab995d4.wav,3,22050.0,5.15,0.06308082230357646,1816.3869683922023,4057.117359058277,-13.573629340974252,2407.5435589658505,0.01219934318214655,0.3683315120494576,0.273012764781451,0.05490794941615975,-32.949092864990234
feb1549e-b5d1-465d-a99c-c7e742eed6a6.wav,3,22050.0,5.15,0.02235285834976063,594.7085636817621,1146.8855574324325,-4.254236119194346,907.7588738047095,0.03356144204735756,0.5387505415349453,0.25672482471871444,0.38065594108924156,-36.06879806518555
10.wav,4,22050.0,2.05,0.16034856460388375,3200.254352573844,7222.816998771067,-9.786463580540532,3000.4690031985724,0.08118687570095062,0.40125698007756727,0.2672362112289695,3.114879996197661,-15.432685852050781
12.wav,4,22050.0,1.56,0.151732342870408,2899.001138332295,6169.2626953125,-15.559358394297844,2758.0559441851615,0.045192234218120575,0.4548688012031134,0.2655388456740152,1.304083224443405,-22.18703269958496
Audio 5.wav,4,22050.0,6.24,0.09929114108110074,1964.2457628664704,4680.790035432156,-16.451596835485404,2152.025182518303,0.03127871826291084,0.39365425847481006,0.2758615231251315,1.1556373448905164,-30.758636474609375
16.wav,4,22050.0,1.16,0.15390949729432984,2648.0598046250166,5107.89111328125,-7.028962726170613,2465.4742926735253,0.09185010939836502,0.4557501076008045,0.2778062543094048,2.7665450796209017,-13.899892807006836
2019-07-16-12-46-35-179_Twisted Tongue - Copy.wav,4,22050.0,2.21,0.11526690903115822,2604.939826527594,5177.165222167969,-15.757148448951,2558.7972349594925,0.021867787465453148,0.47066837245845533,0.28588908835735505,0.2911888815425018,-26.485172271728516
11.wav,4,22050.0,2.05,0.15553397201006577,3060.2625022605034,6741.828146945225,-8.340122428201296,2860.3708135257866,0.0802517905831337,0.400036789189856,0.2650314910746788,3.0844243577501387,-15.924394607543945
2019-07-16-12-27-18-757_Normal.wav,4,22050.0,2.3,0.15321628218250533,2599.0204403318307,4885.991455078125,-10.415736429676278,2317.853305544129,0.06360151618719101,0.45974558030322954,0.2754908175203402,2.2763398537008097,-18.351564407348633
20.wav,4,22050.0,1.34,0.08319225299654635,2068.341423437286,4303.484896955819,-9.554286222471333,2511.3179470319214,0.10165087878704071,0.37604823189281517,0.25595011761043474,4.104397299673962,-18.134321212768555
15.wav,4,22050.0,1.18,0.11772639691714837,2589.891346563082,5764.142922794118,-9.460496755537841,2651.6256697768827,0.09153853356838226,0.39807979071889643,0.2718732037097469,2.921246576995989,-15.791040420532227
2019-07-16-12-45-38-831_Child.wav,4,22050.0,2.21,0.14365230965144699,2816.5385019876594,5540.7623291015625,-18.349609407424705,2527.716248652216,0.020888851955533028,0.39544291653319924,0.2800308607997349,0.2627613317938802,-27.03388023376465
2019-07-16-12-46-35-179_Twisted Tongue.wav,4,22050.0,2.21,0.11526690903115822,2604.939826527594,5177.165222167969,-15.757148448951,2558.7972349594925,0.021867787465453148,0.47066837245845533,0.28588908835735505,0.2911888815425018,-26.485172271728516
Recording2.wav,4,22050.0,5.72,0.04118412285433258,1554.3941753415224,3277.841717801113,-13.305564035858058,2247.3426329327544,0.01277915108948946,0.6727996847623527,0.2803594238273862,0.22012791227153966,-38.800907135009766
2019-07-16-12-46-43-608_Creepy Movie - Copy.wav,4,22050.0,2.21,0.16797091626101424,2693.094175337057,5358.6273193359375,-12.972846792088037,2441.2157279174608,0.02024015597999096,0.5530329174040411,0.2861786740646358,0.2233661451531577,-29.415163040161133
21.wav,4,22050.0,1.36,0.17153625508638518,2832.612345900446,5302.277542372882,-12.338516709220897,2382.344770229312,0.05339524522423744,0.3943936199186858,0.2846930202461129,1.0982156683602737,-17.361318588256836
24.wav,4,22050.0,1.32,0.10499896857594719,2675.0522458930486,6020.041375411184,-14.1521140586947,2785.0550748765318,0.10538888722658157,0.2784881594830691,0.23582090038416637,3.7292760773856983,-15.60450267791748
22.wav,4,22050.0,1.08,0.13926613243357233,2587.3170695360877,5153.307845744681,-13.082473245425103,2445.54930727687,0.10177018493413925,0.2743227209734685,0.2672563357583078,3.3858646118140543,-16.863622665405273
23.wav,4,22050.0,1.4,0.15036595634432282,2686.109936684285,5294.6969454405735,-10.893271378055662,2475.640285695464,0.07292894273996353,0.39667711512934245,0.2794737288393083,2.076180487102493,-16.91408920288086
27.wav,4,22050.0,1.58,0.19298195359495846,3478.571102271937,6678.101647418478,-12.808846976108617,2699.782953117157,0.11309018731117249,0.35753198246397655,0.2677746297723578,3.6878920857867152,-9.334132194519043
26.wav,4,22050.0,1.5,0.11942146264871067,2723.888179510141,6190.133338341346,-11.681902792026062,2806.2480070269894,0.03582598268985748,0.3891122163949297,0.2773999351082405,0.42580128850910903,-19.561208724975586
2019-07-16-12-46-43-608_Creepy Movie.wav,4,22050.0,2.21,0.16797091626101424,2693.094175337057,5358.6273193359375,-12.972846792088037,2441.2157279174608,0.02024015597999096,0.5530329174040411,0.2861786740646358,0.2233661451531577,-29.415163040161133
28.wav,4,22050.0,1.2,0.23282066823244185,3587.709054027552,7202.2352952223555,-8.857887244644173,2973.5905613552904,0.0639718770980835,0.5528258194163674,0.28233548029097494,1.3672321466322086,-11.29026985168457
29.wav,4,22050.0,1.6,0.1662707166694949,2948.61819658136,6373.05908203125,-3.6062079197320744,2876.5210877118643,0.10746947675943375,0.5200422387718987,0.28557585797342266,4.249724834780721,-8.587529182434082
30.wav,4,22050.0,1.22,0.24186098487670415,3334.422239424249,6005.7322376179245,-4.2798635737518245,2542.6530487262758,0.11429731547832489,0.47731342329103255,0.28675262279689057,2.6791766723415398,-4.67648983001709
31.wav,4,22050.0,1.5,0.2027598284920587,3285.2746131941813,6581.209435096154,-6.303238210032949,2701.2916429730494,0.09520146995782852,0.40980369372756104,0.28372274871928344,2.3106296199645984,-8.069122314453125
5.wav,4,22050.0,1.65,0.06304353790019478,1483.0836630962476,2798.71826171875,-9.617171053474072,1827.7550390474053,0.04917364567518234,0.39073035761284663,0.26814459565292686,1.5451727664410184,-28.772541046142578
9.wav,4,22050.0,2.64,0.17864497528830314,2349.2212852450416,4397.967850534539,-12.146737930712755,1861.089587310666,0.04011370241641998,0.5956923442837382,0.28670213306862435,1.0200930727607271,-23.46865463256836
7.wav,4,22050.0,1.25,0.241810687685299,2967.0437082430904,5308.913352272727,-16.218042632208068,2017.5715295436391,0.03701407089829445,0.5980078092276788,0.2860851729384004,0.7074111450185719,-21.89552116394043
6.wav,4,22050.0,1.52,0.14521244763614602,2538.041183170793,4845.296963778409,-14.039529951109477,2350.708304207965,0.05124012380838394,0.3560836285628433,0.2707931686006193,1.1982375921847124,-20.640274047851562
8.wav,4,22050.0,2.32,0.05084115078043908,834.6214664758205,1582.47509765625,-7.998397622071296,847.0531426770096,0.03551120683550835,0.5524695930924036,0.2863330920096668,0.5842108863043203,-35.66740417480469
AUD-20190715-WA0173.wav,4,22050.0,1.6,0.0878154003349133,1441.5897706097815,2661.3790760869565,-22.1850123065663,1478.1069022918762,0.00708391610532999,0.4721612997293038,0.26951171737039364,0.03085757709127102,-46.91169738769531
AUD-20190715-WA0175.wav,4,22050.0,2.44,0.134375,1971.0733124864469,3640.2286169663917,-20.376833820864668,1686.0084842615124,0.035018209367990494,0.39107982126481405,0.2655614013013627,1.0180882369214301,-32.47282409667969
AUD-20190715-WA0174.wav,4,22050.0,2.93,0.09147135416666667,1689.0413659912708,3282.796159879429,-17.763511322134615,1756.3209310030118,0.024812208488583565,0.47240661233915915,0.2705221259389138,0.5677541509662032,-35.34307861328125
AUD-20190715-WA0176.wav,4,22050.0,2.52,0.050361137628559594,1105.34479330722,2203.9924831565368,-6.77601252306139,1437.2510194926815,0.03926769271492958,0.5116181790748536,0.2715134489726889,0.6969206843359571,-29.124271392822266
AUD-20190715-WA0178.wav,4,22050.0,1.27,0.0733235995869093,1356.4855331831825,2313.449041193182,-12.69353454838738,1508.511308567283,0.10451705008745193,0.2041142620788763,0.21779789828904159,3.6267835242147823,-26.618927001953125
AUD-20190715-WA0179.wav,4,22050.0,1.34,0.09169491525423729,1593.932961652716,3266.364156788793,-13.701487529232073,1687.8539843237006,0.018152320757508278,0.40146574184358186,0.2743737742764808,0.11901235400391874,-32.628448486328125
AUD-20190715-WA0180.wav,4,22050.0,1.3,0.09724648822419456,1717.8853593187844,3445.697021484375,-11.007155813924928,1796.355736947857,0.026757508516311646,0.37909142327685413,0.26392878242463413,0.25737828004141855,-30.59966468811035
AUD-20190715-WA0182.wav,4,22050.0,1.46,0.14717227648852113,2054.3590465573957,3818.896484375,-9.785135713310328,1835.0753982097392,0.06994837522506714,0.45450914411737975,0.27217990072330545,1.9009613316632108,-23.107158660888672
AUD-20190715-WA0181.wav,4,22050.0,1.46,0.14129285136564426,2101.337385234286,3515.5517578125,-17.659650091205897,1645.857393689379,0.01224978081882,0.40116729472438994,0.2651841329037476,0.05586764766002974,-38.12893295288086
AUD-20190715-WA0183.wav,4,22050.0,1.68,0.13030786279968645,1882.6125531529335,3447.8197907748286,-14.998975946542801,1727.1233897106824,0.04312966763973236,0.42221471362894525,0.2663040049978075,0.9287711824861176,-27.568471908569336
AUD-20190715-WA0177.wav,4,22050.0,1.37,0.06937198705672588,1408.9883281881698,2846.689453125,-9.95367971606,1548.1179359378143,0.05999268591403961,0.4435271151103178,0.27017950505054655,1.8516549694353734,-28.3095703125
AUD-20190715-WA0184.wav,4,22050.0,1.66,0.0702757413283729,1204.153601170491,1997.3541259765625,-13.957556657175976,1411.4929703081357,0.035826556384563446,0.43683629905331367,0.27286804820605165,0.9309325749528288,-33.81792068481445
AUD-20190715-WA0185.wav,4,22050.0,2.4,0.08883551150870955,1803.3352078451405,4469.278423602765,-12.72724769686894,2185.1711960275657,0.025809504091739655,0.5474661790896571,0.2731579541417582,0.6015579318274473,-34.507049560546875
AUD-20190715-WA0186.wav,4,22050.0,1.7,0.10604198942251189,1715.7068789570644,3185.4591163429054,-18.551977345738432,1694.1994863924724,0.026799509301781654,0.46410425034795066,0.2750990070918024,0.5004939998863743,-34.514163970947266
AUD-20190715-WA0190.wav,4,22050.0,1.6,0.1039650327817671,2096.8824745565116,4254.055918817935,-16.040465190113103,2087.917378303633,0.0443609394133091,0.39644915853947577,0.2766472409105619,0.7801581911236363,-24.939292907714844
AUD-20190715-WA0188.wav,4,22050.0,1.76,0.1416630117902015,2010.0530457146194,3485.545590049342,-14.006013914296924,1652.6253334804026,0.09581883251667023,0.35192241138641234,0.26778404641526155,5.34834870062953,-21.05455780029297
AUD-20190715-WA0189.wav,4,22050.0,1.88,0.16907769217765112,2262.936925383633,4046.7800564236113,-12.389460790877372,1688.6177571389837,0.06744079291820526,0.4504992003397351,0.2795464809500992,1.753945665457735,-22.91065216064453
AUD-20190715-WA0187.wav,4,22050.0,2.82,0.10681752341713072,1656.0395155132555,2884.2137070952867,-15.478614330833311,1426.3893789016586,0.015389842912554741,0.5478027741781594,0.2815470863137479,0.1831066689940324,-37.1609001159668
AUD-20190715-WA0194.wav,4,22050.0,0.94,0.09995164410058027,1450.4817790839088,2525.1619664634145,-14.055170053740026,1563.8819939536634,0.07452782243490219,0.475484673397813,0.277195501537288,2.925433724734296,-27.284360885620117
AUD-20190715-WA0191.wav,4,22050.0,3.06,0.10433660605701064,1701.1289998851914,3155.6746049360795,-16.556976603035633,1716.9990005357593,0.06531129777431488,0.46352576771297616,0.2682451442850444,3.1834705515955477,-26.582231521606445
AUD-20190715-WA0195.wav,4,22050.0,1.68,0.2016649998648539,2974.732717972781,5890.363468535959,-16.41625392873568,2397.518363569968,0.0448807068169117,0.48878675192177373,0.2704857583630309,1.199047445215197,-29.58123016357422
AUD-20190715-WA0193.wav,4,22050.0,2.24,0.07858952274799878,1610.097595331519,3159.165089400773,-15.943872213121443,1635.9646129707426,0.020492402836680412,0.3702158296601035,0.2518136420726553,0.19928778856508986,-35.14944839477539
AUD-20190715-WA0192.wav,4,22050.0,1.14,0.07389398166600239,1262.9099712735808,2225.2412109375,-6.199382480041253,1457.1127283905034,0.09073302894830704,0.45762172071173096,0.2758003562793348,3.5446031586507605,-24.05266571044922
AUD-20190715-WA0196.wav,4,22050.0,1.6,0.1039650327817671,2096.8824745565116,4254.055918817935,-16.040465190113103,2087.917378303633,0.0443609394133091,0.39644915853947577,0.2766472409105619,0.7801581911236363,-24.939292907714844
AUD-20190715-WA0199.wav,4,22050.0,0.92,0.10795987944068383,1779.7863059525803,3247.4761962890625,-20.656158831157576,1759.5781877710622,0.02706843614578247,0.3139845464317043,0.22783108511804548,0.2693983513278202,-33.76795959472656
AUD-20190715-WA0200.wav,4,22050.0,1.12,0.0676295184388819,1246.447571729163,2320.9716796875,-15.953581063819366,1261.1544226853516,0.021144280210137367,0.34302700529746066,0.2680582964532873,0.2052957518307296,-39.78842544555664
AUD-20190715-WA0201.wav,4,22050.0,1.34,0.0991864406779661,1585.8454990553284,2633.362237338362,-17.33386296454811,1326.4538368308715,0.04047561436891556,0.2982598070607828,0.26289785031721413,0.7251480651329847,-32.685760498046875
AUD-20190715-WA0203.wav,4,22050.0,1.96,0.09416043177132798,1599.4924485580257,3099.2612591911766,-11.117284408754804,1649.2883152593931,0.03745651990175247,0.45191671640308734,0.28111216927276134,1.063641870425253,-27.09013557434082
AUD-20190715-WA0204.wav,4,22050.0,2.58,0.08534182470708279,1573.502286644901,3011.187744140625,-16.82278356554925,1805.345616493949,0.007964221760630608,0.4214849029753128,0.27204742199763654,0.038592683740062854,-40.661678314208984
AUD-20190715-WA0202.wav,4,22050.0,0.98,0.13018272887487245,1980.4926395614466,3102.0331804142443,-22.551280123874424,1549.6270759259046,0.008277926594018936,0.26141432651795243,0.24537609128930413,0.030865610971176426,-41.93255615234375
AUD-20190715-WA0205.wav,4,22050.0,2.17,0.03246671952593582,856.5092390388656,1587.6155772107713,1.4695055901685194,1238.326582498137,0.08454914391040802,0.5578508839084467,0.2684091684726108,2.4787540742971133,-25.577442169189453
AUD-20190715-WA0198.wav,4,22050.0,1.08,0.09130306727815879,1554.8024485241315,2418.132895611702,-13.511162008296209,1516.301626758311,0.04700637236237526,0.350083406812208,0.25150632019940283,0.881378277427632,-30.907068252563477
AUD-20190715-WA0197.wav,4,22050.0,3.06,0.10433660605701064,1701.1289998851914,3155.6746049360795,-16.556976603035633,1716.9990005357593,0.06531129777431488,0.46352576771297616,0.2682451442850444,3.1834705515955477,-26.582231521606445
